Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature,strength
4.0,1.4,0.4,0.1,0.4,0.2,0.3,510,400.29
4.0,1.4,0.4,0.1,0.4,0.3,0.1,510,401.23
4.0,1.4,0.4,0.1,0.4,0.3,0.2,510,400.97
4.0,1.4,0.4,0.1,0.4,0.3,0.3,510,400.71
4.0,1.4,0.4,0.1,0.6,0.1,0.1,510,396.0
4.0,1.4,0.4,0.1,0.6,0.1,0.2,510,395.73
4.0,1.4,0.4,0.1,0.6,0.1,0.3,510,395.47
4.0,1.4,0.4,0.1,0.6,0.2,0.1,510,396.42
4.0,1.4,0.4,0.1,0.6,0.2,0.2,510,396.16
4.0,1.4,0.4,0.1,0.6,0.2,0.3,510,395.93
4.0,1.4,0.4,0.1,0.6,0.3,0.1,510,396.85
4.0,1.4,0.4,0.1,0.6,0.3,0.2,510,396.56
4.0,1.4,0.4,0.1,0.6,0.3,0.3,510,396.35
4.0,1.4,0.4,0.2,0.2,0.1,0.1,510,402.75
4.0,1.4,0.4,0.2,0.2,0.1,0.2,510,402.52
4.0,1.4,0.4,0.2,0.2,0.1,0.3,510,402.27
4.0,1.4,0.4,0.2,0.2,0.2,0.1,510,403.17
4.0,1.4,0.4,0.2,0.2,0.2,0.2,510,402.95
4.0,1.4,0.4,0.2,0.2,0.2,0.3,510,402.71
4.0,1.4,0.4,0.2,0.2,0.3,0.1,510,403.6
4.0,1.4,0.4,0.2,0.2,0.3,0.2,510,403.38
4.0,1.4,0.4,0.2,0.2,0.3,0.3,510,403.14
4.0,1.4,0.4,0.2,0.4,0.1,0.1,510,399.06
4.0,1.4,0.4,0.2,0.4,0.1,0.2,510,398.8
4.0,1.4,0.4,0.2,0.4,0.1,0.3,510,398.54
4.0,1.4,0.4,0.2,0.4,0.2,0.1,510,399.49
4.0,1.4,0.4,0.2,0.4,0.2,0.2,510,399.23
4.0,1.4,0.4,0.2,0.4,0.2,0.3,510,398.97
4.0,1.4,0.4,0.2,0.4,0.3,0.1,510,399.92
4.0,1.4,0.4,0.2,0.4,0.3,0.2,510,399.66
4.0,1.4,0.4,0.2,0.4,0.3,0.3,510,399.37
4.0,1.4,0.4,0.2,0.6,0.1,0.1,510,394.65
4.0,1.4,0.4,0.2,0.6,0.1,0.2,510,394.39
4.0,1.4,0.4,0.2,0.6,0.1,0.3,510,394.1
4.0,1.4,0.4,0.2,0.6,0.2,0.1,510,395.08
4.0,1.4,0.4,0.2,0.6,0.2,0.2,510,394.8
4.0,1.4,0.4,0.2,0.6,0.2,0.3,510,394.53
4.0,1.4,0.4,0.2,0.6,0.3,0.1,510,395.49
4.0,1.4,0.4,0.2,0.6,0.3,0.2,510,395.22
4.0,1.4,0.4,0.2,0.6,0.3,0.3,510,394.95
4.0,1.4,0.4,0.3,0.2,0.1,0.1,510,397.03
4.0,1.4,0.4,0.3,0.2,0.1,0.2,510,396.82
4.0,1.4,0.4,0.3,0.2,0.1,0.3,510,396.61
4.0,1.4,0.4,0.3,0.2,0.2,0.1,510,397.49
4.0,1.4,0.4,0.3,0.2,0.2,0.2,510,397.29
4.0,1.4,0.4,0.3,0.2,0.2,0.3,510,397.07
4.0,1.4,0.4,0.3,0.2,0.3,0.1,510,397.98
4.0,1.4,0.4,0.3,0.2,0.3,0.2,510,397.74
4.0,1.4,0.4,0.3,0.2,0.3,0.3,510,397.53
4.0,1.4,0.4,0.3,0.4,0.1,0.1,510,397.99
4.0,1.4,0.4,0.3,0.4,0.1,0.2,510,397.75
4.0,1.4,0.4,0.3,0.4,0.1,0.3,510,397.49
4.0,1.4,0.4,0.3,0.4,0.2,0.1,510,398.43
4.0,1.4,0.4,0.3,0.4,0.2,0.2,510,398.18
4.0,1.4,0.4,0.3,0.4,0.2,0.3,510,397.9
4.0,1.4,0.4,0.3,0.4,0.3,0.1,510,398.86
4.0,1.4,0.4,0.3,0.4,0.3,0.2,510,398.58
4.0,1.4,0.4,0.3,0.4,0.3,0.3,510,398.33
4.0,1.4,0.4,0.3,0.6,0.1,0.1,510,393.49
4.0,1.4,0.4,0.3,0.6,0.1,0.2,510,393.21
4.0,1.4,0.4,0.3,0.6,0.1,0.3,510,392.94
4.0,1.4,0.4,0.3,0.6,0.2,0.1,510,393.9
4.0,1.4,0.4,0.3,0.6,0.2,0.2,510,393.64
4.0,1.4,0.4,0.3,0.6,0.2,0.3,510,393.37
4.0,1.4,0.4,0.3,0.6,0.3,0.1,510,394.33
4.0,1.4,0.4,0.3,0.6,0.3,0.2,510,394.06
4.0,1.4,0.4,0.3,0.6,0.3,0.3,510,393.79
4.0,1.4,0.6,0.1,0.2,0.1,0.1,510,399.61
4.0,1.4,0.6,0.1,0.2,0.1,0.2,510,399.42
4.0,1.4,0.6,0.1,0.2,0.1,0.3,510,399.23
4.0,1.4,0.6,0.1,0.2,0.2,0.1,510,400.12
4.0,1.4,0.6,0.1,0.2,0.2,0.2,510,399.92
4.0,1.4,0.6,0.1,0.2,0.2,0.3,510,399.7
4.0,1.4,0.6,0.1,0.2,0.3,0.1,510,400.63
4.0,1.4,0.6,0.1,0.2,0.3,0.2,510,400.38
4.0,1.4,0.6,0.1,0.2,0.3,0.3,510,400.16
4.0,1.4,0.6,0.1,0.4,0.1,0.1,510,400.58
4.0,1.4,0.6,0.1,0.4,0.1,0.2,510,400.34
4.0,1.4,0.6,0.1,0.4,0.1,0.3,510,400.08
4.0,1.4,0.6,0.1,0.4,0.2,0.1,510,401.02
4.0,1.4,0.6,0.1,0.4,0.2,0.2,510,400.77
4.0,1.4,0.6,0.1,0.4,0.2,0.3,510,400.49
4.0,1.4,0.6,0.1,0.4,0.3,0.1,510,401.45
4.0,1.4,0.6,0.1,0.4,0.3,0.2,510,401.2
4.0,1.4,0.6,0.1,0.4,0.3,0.3,510,400.92
4.0,1.4,0.6,0.1,0.6,0.1,0.1,510,395.56
4.0,1.4,0.6,0.1,0.6,0.1,0.2,510,395.27
4.0,1.4,0.6,0.1,0.6,0.1,0.3,510,395.01
4.0,1.4,0.6,0.1,0.6,0.2,0.1,510,395.97
4.0,1.4,0.6,0.1,0.6,0.2,0.2,510,395.71
4.0,1.4,0.6,0.1,0.6,0.2,0.3,510,395.44
4.0,1.4,0.6,0.1,0.6,0.3,0.1,510,396.4
4.0,1.4,0.6,0.1,0.6,0.3,0.2,510,396.13
4.0,1.4,0.6,0.1,0.6,0.3,0.3,510,395.85
4.0,1.4,0.6,0.2,0.2,0.1,0.1,510,399.58
4.0,1.4,0.6,0.2,0.2,0.1,0.2,510,399.42
4.0,1.4,0.6,0.2,0.2,0.1,0.3,510,399.2
4.0,1.4,0.6,0.2,0.2,0.2,0.1,510,400.08
4.0,1.4,0.6,0.2,0.2,0.2,0.2,510,399.89
4.0,1.4,0.6,0.2,0.2,0.2,0.3,510,399.64
4.0,1.4,0.6,0.2,0.2,0.3,0.1,510,400.59
4.0,1.4,0.6,0.2,0.2,0.3,0.2,510,400.35
4.0,1.4,0.6,0.2,0.2,0.3,0.3,510,400.06
4.0,1.4,0.6,0.2,0.4,0.1,0.1,510,399.81
4.0,1.4,0.6,0.2,0.4,0.1,0.2,510,399.55
4.0,1.4,0.6,0.2,0.4,0.1,0.3,510,399.28
4.0,1.4,0.6,0.2,0.4,0.2,0.1,510,400.25
4.0,1.4,0.6,0.2,0.4,0.2,0.2,510,399.99
4.0,1.4,0.6,0.2,0.4,0.2,0.3,510,399.71
4.0,1.4,0.6,0.2,0.4,0.3,0.1,510,400.68
4.0,1.4,0.6,0.2,0.4,0.3,0.2,510,400.39
4.0,1.4,0.6,0.2,0.4,0.3,0.3,510,400.16
4.0,1.4,0.6,0.2,0.6,0.1,0.1,510,394.73
4.0,1.4,0.6,0.2,0.6,0.1,0.2,510,394.45
4.0,1.4,0.6,0.2,0.6,0.1,0.3,510,394.19
4.0,1.4,0.6,0.2,0.6,0.2,0.1,510,395.14
4.0,1.4,0.6,0.2,0.6,0.2,0.2,510,394.88
4.0,1.4,0.6,0.2,0.6,0.2,0.3,510,394.59
4.0,1.4,0.6,0.2,0.6,0.3,0.1,510,395.57
4.0,1.4,0.6,0.2,0.6,0.3,0.2,510,395.29
4.0,1.4,0.6,0.2,0.6,0.3,0.3,510,395.03
4.0,1.4,0.6,0.3,0.2,0.1,0.1,510,395.94
4.0,1.4,0.6,0.3,0.2,0.1,0.2,510,395.73
4.0,1.4,0.6,0.3,0.2,0.1,0.3,510,395.48
4.0,1.4,0.6,0.3,0.2,0.2,0.1,510,396.44
4.0,1.4,0.6,0.3,0.2,0.2,0.2,510,396.23
4.0,1.4,0.6,0.3,0.2,0.2,0.3,510,395.93
4.0,1.4,0.6,0.3,0.2,0.3,0.1,510,396.94
4.0,1.4,0.6,0.3,0.2,0.3,0.2,510,396.69
4.0,1.4,0.6,0.3,0.2,0.3,0.3,510,396.44
4.0,1.4,0.6,0.3,0.4,0.1,0.1,510,398.89
4.0,1.4,0.6,0.3,0.4,0.1,0.2,510,398.69
4.0,1.4,0.6,0.3,0.4,0.1,0.3,510,398.4
4.0,1.4,0.6,0.3,0.4,0.2,0.1,510,399.38
4.0,1.4,0.6,0.3,0.4,0.2,0.2,510,399.1
4.0,1.4,0.6,0.3,0.4,0.2,0.3,510,398.85
4.0,1.4,0.6,0.3,0.4,0.3,0.1,510,399.79
4.0,1.4,0.6,0.3,0.4,0.3,0.2,510,399.55
4.0,1.4,0.6,0.3,0.4,0.3,0.3,510,399.29
4.0,1.4,0.6,0.3,0.6,0.1,0.1,510,393.79
4.0,1.4,0.6,0.3,0.6,0.1,0.2,510,393.53
4.0,1.4,0.6,0.3,0.6,0.1,0.3,510,393.25
4.0,1.4,0.6,0.3,0.6,0.2,0.1,510,394.22
4.0,1.4,0.6,0.3,0.6,0.2,0.2,510,393.94
4.0,1.4,0.6,0.3,0.6,0.2,0.3,510,393.68
4.0,1.4,0.6,0.3,0.6,0.3,0.1,510,394.65
4.0,1.4,0.6,0.3,0.6,0.3,0.2,510,394.38
4.0,1.4,0.6,0.3,0.6,0.3,0.3,510,394.12
4.0,1.4,0.8,0.1,0.2,0.1,0.1,510,394.3
4.0,1.4,0.8,0.1,0.2,0.1,0.2,510,394.11
4.0,1.4,0.8,0.1,0.2,0.1,0.3,510,393.81
4.0,1.4,0.8,0.1,0.2,0.2,0.1,510,394.77
4.0,1.4,0.8,0.1,0.2,0.2,0.2,510,394.52
4.0,1.4,0.8,0.1,0.2,0.2,0.3,510,394.28
4.0,1.4,0.8,0.1,0.2,0.3,0.1,510,395.23
4.0,1.4,0.8,0.1,0.2,0.3,0.2,510,395.0
4.0,1.4,0.8,0.1,0.2,0.3,0.3,510,394.75
4.0,1.4,0.8,0.1,0.4,0.1,0.1,510,399.78
4.0,1.4,0.8,0.1,0.4,0.1,0.2,510,399.46
4.0,1.4,0.8,0.1,0.4,0.1,0.3,510,399.06
4.0,1.4,0.8,0.1,0.4,0.2,0.1,510,400.33
4.0,1.4,0.8,0.1,0.4,0.2,0.2,510,399.97
4.0,1.4,0.8,0.1,0.4,0.2,0.3,510,399.6
4.0,1.4,0.8,0.1,0.4,0.3,0.1,510,400.88
4.0,1.4,0.8,0.1,0.4,0.3,0.2,510,400.53
4.0,1.4,0.8,0.1,0.4,0.3,0.3,510,400.15
4.0,1.4,0.8,0.1,0.6,0.1,0.1,510,395.1
4.0,1.4,0.8,0.1,0.6,0.1,0.2,510,394.84
4.0,1.4,0.8,0.1,0.6,0.1,0.3,510,394.56
4.0,1.4,0.8,0.1,0.6,0.2,0.1,510,395.54
4.0,1.4,0.8,0.1,0.6,0.2,0.2,510,395.25
4.0,1.4,0.8,0.1,0.6,0.2,0.3,510,395.0
4.0,1.4,0.8,0.1,0.6,0.3,0.1,510,395.97
4.0,1.4,0.8,0.1,0.6,0.3,0.2,510,395.69
4.0,1.4,0.8,0.1,0.6,0.3,0.3,510,395.44
4.0,1.4,0.8,0.2,0.2,0.1,0.1,510,394.25
4.0,1.4,0.8,0.2,0.2,0.1,0.2,510,394.0
4.0,1.4,0.8,0.2,0.2,0.1,0.3,510,393.76
4.0,1.4,0.8,0.2,0.2,0.2,0.1,510,394.71
4.0,1.4,0.8,0.2,0.2,0.2,0.2,510,394.47
4.0,1.4,0.8,0.2,0.2,0.2,0.3,510,394.22
4.0,1.4,0.8,0.2,0.2,0.3,0.1,510,395.13
4.0,1.4,0.8,0.2,0.2,0.3,0.2,510,394.94
4.0,1.4,0.8,0.2,0.2,0.3,0.3,510,394.69
4.0,1.4,0.8,0.2,0.4,0.1,0.1,510,400.18
4.0,1.4,0.8,0.2,0.4,0.1,0.2,510,399.95
4.0,1.4,0.8,0.2,0.4,0.1,0.3,510,399.69
4.0,1.4,0.8,0.2,0.4,0.2,0.1,510,400.59
4.0,1.4,0.8,0.2,0.4,0.2,0.2,510,400.39
4.0,1.4,0.8,0.2,0.4,0.2,0.3,510,400.13
4.0,1.4,0.8,0.2,0.4,0.3,0.1,510,401.03
4.0,1.4,0.8,0.2,0.4,0.3,0.2,510,400.83
4.0,1.4,0.8,0.2,0.4,0.3,0.3,510,400.58
4.0,1.4,0.8,0.2,0.6,0.1,0.1,510,394.56
4.0,1.4,0.8,0.2,0.6,0.1,0.2,510,394.27
4.0,1.4,0.8,0.2,0.6,0.1,0.3,510,394.01
4.0,1.4,0.8,0.2,0.6,0.2,0.1,510,394.99
4.0,1.4,0.8,0.2,0.6,0.2,0.2,510,394.71
4.0,1.4,0.8,0.2,0.6,0.2,0.3,510,394.45
4.0,1.4,0.8,0.2,0.6,0.3,0.1,510,395.41
4.0,1.4,0.8,0.2,0.6,0.3,0.2,510,395.15
4.0,1.4,0.8,0.2,0.6,0.3,0.3,510,394.86
4.0,1.4,0.8,0.3,0.2,0.1,0.1,510,391.15
4.0,1.4,0.8,0.3,0.2,0.1,0.2,510,390.88
4.0,1.4,0.8,0.3,0.2,0.1,0.3,510,390.64
4.0,1.4,0.8,0.3,0.2,0.2,0.1,510,391.61
4.0,1.4,0.8,0.3,0.2,0.2,0.2,510,391.36
4.0,1.4,0.8,0.3,0.2,0.2,0.3,510,391.13
4.0,1.4,0.8,0.3,0.2,0.3,0.1,510,392.1
4.0,1.4,0.8,0.3,0.2,0.3,0.2,510,391.87
4.0,1.4,0.8,0.3,0.2,0.3,0.3,510,391.57
4.0,1.4,0.8,0.3,0.4,0.1,0.1,510,399.56
4.0,1.4,0.8,0.3,0.4,0.1,0.2,510,399.37
4.0,1.4,0.8,0.3,0.4,0.1,0.3,510,399.11
4.0,1.4,0.8,0.3,0.4,0.2,0.1,510,400.01
4.0,1.4,0.8,0.3,0.4,0.2,0.2,510,399.81
4.0,1.4,0.8,0.3,0.4,0.2,0.3,510,399.54
4.0,1.4,0.8,0.3,0.4,0.3,0.1,510,400.46
4.0,1.4,0.8,0.3,0.4,0.3,0.2,510,400.26
4.0,1.4,0.8,0.3,0.4,0.3,0.3,510,399.96
4.0,1.4,0.8,0.3,0.6,0.1,0.1,510,393.88
4.0,1.4,0.8,0.3,0.6,0.1,0.2,510,393.64
4.0,1.4,0.8,0.3,0.6,0.1,0.3,510,393.38
4.0,1.4,0.8,0.3,0.6,0.2,0.1,510,394.29
4.0,1.4,0.8,0.3,0.6,0.2,0.2,510,394.08
4.0,1.4,0.8,0.3,0.6,0.2,0.3,510,393.78
4.0,1.4,0.8,0.3,0.6,0.3,0.1,510,394.79
4.0,1.4,0.8,0.3,0.6,0.3,0.2,510,394.49
4.0,1.4,0.8,0.3,0.6,0.3,0.3,510,394.23
4.0,1.6,0.4,0.1,0.2,0.1,0.1,510,409.85
4.0,1.6,0.4,0.1,0.2,0.1,0.2,510,409.63
4.0,1.6,0.4,0.1,0.2,0.1,0.3,510,409.41
4.0,1.6,0.4,0.1,0.2,0.2,0.1,510,410.32
4.0,1.6,0.4,0.1,0.2,0.2,0.2,510,410.1
4.0,1.6,0.4,0.1,0.2,0.2,0.3,510,409.83
4.0,1.6,0.4,0.1,0.2,0.3,0.1,510,410.79
4.0,1.6,0.4,0.1,0.2,0.3,0.2,510,410.61
4.0,1.6,0.4,0.1,0.2,0.3,0.3,510,410.32
4.0,1.6,0.4,0.1,0.4,0.1,0.1,510,402.64
4.0,1.6,0.4,0.1,0.4,0.1,0.2,510,402.42
4.0,1.6,0.4,0.1,0.4,0.1,0.3,510,402.17
4.0,1.6,0.4,0.1,0.4,0.2,0.1,510,403.07
4.0,1.6,0.4,0.1,0.4,0.2,0.2,510,402.85
4.0,1.6,0.4,0.1,0.4,0.2,0.3,510,402.6
4.0,1.6,0.4,0.1,0.4,0.3,0.1,510,403.53
4.0,1.6,0.4,0.1,0.4,0.3,0.2,510,403.28
4.0,1.6,0.4,0.1,0.4,0.3,0.3,510,403.03
4.0,1.6,0.4,0.1,0.6,0.1,0.1,510,397.45
4.0,1.6,0.4,0.1,0.6,0.1,0.2,510,397.17
4.0,1.6,0.4,0.1,0.6,0.1,0.3,510,396.91
4.0,1.6,0.4,0.1,0.6,0.2,0.1,510,397.85
4.0,1.6,0.4,0.1,0.6,0.2,0.2,510,397.6
4.0,1.6,0.4,0.1,0.6,0.2,0.3,510,397.32
4.0,1.6,0.4,0.1,0.6,0.3,0.1,510,398.29
4.0,1.6,0.4,0.1,0.6,0.3,0.2,510,398.01
4.0,1.6,0.4,0.1,0.6,0.3,0.3,510,397.74
4.0,1.6,0.4,0.2,0.2,0.1,0.1,510,408.16
4.0,1.6,0.4,0.2,0.2,0.1,0.2,510,407.92
4.0,1.6,0.4,0.2,0.2,0.1,0.3,510,407.75
4.0,1.6,0.4,0.2,0.2,0.2,0.1,510,408.6
4.0,1.6,0.4,0.2,0.2,0.2,0.2,510,408.36
4.0,1.6,0.4,0.2,0.2,0.2,0.3,510,408.17
4.0,1.6,0.4,0.2,0.2,0.3,0.1,510,409.04
4.0,1.6,0.4,0.2,0.2,0.3,0.2,510,408.85
4.0,1.6,0.4,0.2,0.2,0.3,0.3,510,408.61
4.0,1.6,0.4,0.2,0.4,0.1,0.1,510,401.31
4.0,1.6,0.4,0.2,0.4,0.1,0.2,510,401.09
4.0,1.6,0.4,0.2,0.4,0.1,0.3,510,400.84
4.0,1.6,0.4,0.2,0.4,0.2,0.1,510,401.71
4.0,1.6,0.4,0.2,0.4,0.2,0.2,510,401.52
4.0,1.6,0.4,0.2,0.4,0.2,0.3,510,401.27
4.0,1.6,0.4,0.2,0.4,0.3,0.1,510,402.14
4.0,1.6,0.4,0.2,0.4,0.3,0.2,510,401.95
4.0,1.6,0.4,0.2,0.4,0.3,0.3,510,401.7
4.0,1.6,0.4,0.2,0.6,0.1,0.1,510,396.05
4.0,1.6,0.4,0.2,0.6,0.1,0.2,510,395.85
4.0,1.6,0.4,0.2,0.6,0.1,0.3,510,395.57
4.0,1.6,0.4,0.2,0.6,0.2,0.1,510,396.54
4.0,1.6,0.4,0.2,0.6,0.2,0.2,510,396.28
4.0,1.6,0.4,0.2,0.6,0.2,0.3,510,396.0
4.0,1.6,0.4,0.2,0.6,0.3,0.1,510,396.97
4.0,1.6,0.4,0.2,0.6,0.3,0.2,510,396.69
4.0,1.6,0.4,0.2,0.6,0.3,0.3,510,396.42
4.0,1.6,0.4,0.3,0.2,0.1,0.1,510,403.89
4.0,1.6,0.4,0.3,0.2,0.1,0.2,510,403.65
4.0,1.6,0.4,0.3,0.2,0.1,0.3,510,403.5
4.0,1.6,0.4,0.3,0.2,0.2,0.1,510,404.35
4.0,1.6,0.4,0.3,0.2,0.2,0.2,510,404.14
4.0,1.6,0.4,0.3,0.2,0.2,0.3,510,403.97
4.0,1.6,0.4,0.3,0.2,0.3,0.1,510,404.84
4.0,1.6,0.4,0.3,0.2,0.3,0.2,510,404.63
4.0,1.6,0.4,0.3,0.2,0.3,0.3,510,404.43
4.0,1.6,0.4,0.3,0.4,0.1,0.1,510,399.69
4.0,1.6,0.4,0.3,0.4,0.1,0.2,510,399.45
4.0,1.6,0.4,0.3,0.4,0.1,0.3,510,399.17
4.0,1.6,0.4,0.3,0.4,0.2,0.1,510,400.17
4.0,1.6,0.4,0.3,0.4,0.2,0.2,510,399.94
4.0,1.6,0.4,0.3,0.4,0.2,0.3,510,399.65
4.0,1.6,0.4,0.3,0.4,0.3,0.1,510,400.64
4.0,1.6,0.4,0.3,0.4,0.3,0.2,510,400.41
4.0,1.6,0.4,0.3,0.4,0.3,0.3,510,400.1
4.0,1.6,0.4,0.3,0.6,0.1,0.1,510,394.96
4.0,1.6,0.4,0.3,0.6,0.1,0.2,510,394.76
4.0,1.6,0.4,0.3,0.6,0.1,0.3,510,394.48
4.0,1.6,0.4,0.3,0.6,0.2,0.1,510,395.39
4.0,1.6,0.4,0.3,0.6,0.2,0.2,510,395.17
4.0,1.6,0.4,0.3,0.6,0.2,0.3,510,394.91
4.0,1.6,0.4,0.3,0.6,0.3,0.1,510,395.8
4.0,1.6,0.4,0.3,0.6,0.3,0.2,510,395.6
4.0,1.6,0.4,0.3,0.6,0.3,0.3,510,395.31
4.0,1.6,0.6,0.1,0.2,0.1,0.1,510,405.62
4.0,1.6,0.6,0.1,0.2,0.1,0.2,510,405.33
4.0,1.6,0.6,0.1,0.2,0.1,0.3,510,405.04
4.0,1.6,0.6,0.1,0.2,0.2,0.1,510,406.11
4.0,1.6,0.6,0.1,0.2,0.2,0.2,510,405.78
4.0,1.6,0.6,0.1,0.2,0.2,0.3,510,405.53
4.0,1.6,0.6,0.1,0.2,0.3,0.1,510,406.56
4.0,1.6,0.6,0.1,0.2,0.3,0.2,510,406.28
4.0,1.6,0.6,0.1,0.2,0.3,0.3,510,406.02
4.0,1.6,0.6,0.1,0.4,0.1,0.1,510,401.99
4.0,1.6,0.6,0.1,0.4,0.1,0.2,510,401.66
4.0,1.6,0.6,0.1,0.4,0.1,0.3,510,401.36
4.0,1.6,0.6,0.1,0.4,0.2,0.1,510,402.5
4.0,1.6,0.6,0.1,0.4,0.2,0.2,510,402.21
4.0,1.6,0.6,0.1,0.4,0.2,0.3,510,401.87
4.0,1.6,0.6,0.1,0.4,0.3,0.1,510,403.01
4.0,1.6,0.6,0.1,0.4,0.3,0.2,510,402.71
4.0,1.6,0.6,0.1,0.4,0.3,0.3,510,402.39
4.0,1.6,0.6,0.1,0.6,0.1,0.1,510,397.33
4.0,1.6,0.6,0.1,0.6,0.1,0.2,510,397.13
4.0,1.6,0.6,0.1,0.6,0.1,0.3,510,396.85
4.0,1.6,0.6,0.1,0.6,0.2,0.1,510,397.76
4.0,1.6,0.6,0.1,0.6,0.2,0.2,510,397.54
4.0,1.6,0.6,0.1,0.6,0.2,0.3,510,397.28
4.0,1.6,0.6,0.1,0.6,0.3,0.1,510,398.17
4.0,1.6,0.6,0.1,0.6,0.3,0.2,510,397.97
4.0,1.6,0.6,0.1,0.6,0.3,0.3,510,397.69
4.0,1.6,0.6,0.2,0.2,0.1,0.1,510,405.95
4.0,1.6,0.6,0.2,0.2,0.1,0.2,510,405.73
4.0,1.6,0.6,0.2,0.2,0.1,0.3,510,405.55
4.0,1.6,0.6,0.2,0.2,0.2,0.1,510,406.45
4.0,1.6,0.6,0.2,0.2,0.2,0.2,510,406.21
4.0,1.6,0.6,0.2,0.2,0.2,0.3,510,406.03
4.0,1.6,0.6,0.2,0.2,0.3,0.1,510,406.92
4.0,1.6,0.6,0.2,0.2,0.3,0.2,510,406.68
4.0,1.6,0.6,0.2,0.2,0.3,0.3,510,406.46
4.0,1.6,0.6,0.2,0.4,0.1,0.1,510,402.38
4.0,1.6,0.6,0.2,0.4,0.1,0.2,510,402.12
4.0,1.6,0.6,0.2,0.4,0.1,0.3,510,401.94
4.0,1.6,0.6,0.2,0.4,0.2,0.1,510,402.81
4.0,1.6,0.6,0.2,0.4,0.2,0.2,510,402.57
4.0,1.6,0.6,0.2,0.4,0.2,0.3,510,402.34
4.0,1.6,0.6,0.2,0.4,0.3,0.1,510,403.25
4.0,1.6,0.6,0.2,0.4,0.3,0.2,510,403.03
4.0,1.6,0.6,0.2,0.4,0.3,0.3,510,402.79
4.0,1.6,0.6,0.2,0.6,0.1,0.1,510,396.54
4.0,1.6,0.6,0.2,0.6,0.1,0.2,510,396.32
4.0,1.6,0.6,0.2,0.6,0.1,0.3,510,396.06
4.0,1.6,0.6,0.2,0.6,0.2,0.1,510,396.95
4.0,1.6,0.6,0.2,0.6,0.2,0.2,510,396.76
4.0,1.6,0.6,0.2,0.6,0.2,0.3,510,396.47
4.0,1.6,0.6,0.2,0.6,0.3,0.1,510,397.38
4.0,1.6,0.6,0.2,0.6,0.3,0.2,510,397.19
4.0,1.6,0.6,0.2,0.6,0.3,0.3,510,396.91
4.0,1.6,0.6,0.3,0.2,0.1,0.1,510,403.18
4.0,1.6,0.6,0.3,0.2,0.1,0.2,510,402.93
4.0,1.6,0.6,0.3,0.2,0.1,0.3,510,402.7
4.0,1.6,0.6,0.3,0.2,0.2,0.1,510,403.69
4.0,1.6,0.6,0.3,0.2,0.2,0.2,510,403.44
4.0,1.6,0.6,0.3,0.2,0.2,0.3,510,403.2
4.0,1.6,0.6,0.3,0.2,0.3,0.1,510,404.19
4.0,1.6,0.6,0.3,0.2,0.3,0.2,510,403.89
4.0,1.6,0.6,0.3,0.2,0.3,0.3,510,403.71
4.0,1.6,0.6,0.3,0.4,0.1,0.1,510,401.51
4.0,1.6,0.6,0.3,0.4,0.1,0.2,510,401.26
4.0,1.6,0.6,0.3,0.4,0.1,0.3,510,401.04
4.0,1.6,0.6,0.3,0.4,0.2,0.1,510,401.95
4.0,1.6,0.6,0.3,0.4,0.2,0.2,510,401.66
4.0,1.6,0.6,0.3,0.4,0.2,0.3,510,401.49
4.0,1.6,0.6,0.3,0.4,0.3,0.1,510,402.35
4.0,1.6,0.6,0.3,0.4,0.3,0.2,510,402.13
4.0,1.6,0.6,0.3,0.4,0.3,0.3,510,401.93
4.0,1.6,0.6,0.3,0.6,0.1,0.1,510,395.64
4.0,1.6,0.6,0.3,0.6,0.1,0.2,510,395.39
4.0,1.6,0.6,0.3,0.6,0.1,0.3,510,395.16
4.0,1.6,0.6,0.3,0.6,0.2,0.1,510,396.07
4.0,1.6,0.6,0.3,0.6,0.2,0.2,510,395.88
4.0,1.6,0.6,0.3,0.6,0.2,0.3,510,395.6
4.0,1.6,0.6,0.3,0.6,0.3,0.1,510,396.51
4.0,1.6,0.6,0.3,0.6,0.3,0.2,510,396.3
4.0,1.6,0.6,0.3,0.6,0.3,0.3,510,396.04
4.0,1.6,0.8,0.1,0.2,0.1,0.1,510,400.59
4.0,1.6,0.8,0.1,0.2,0.1,0.2,510,400.3
4.0,1.6,0.8,0.1,0.2,0.1,0.3,510,400.02
4.0,1.6,0.8,0.1,0.2,0.2,0.1,510,401.08
4.0,1.6,0.8,0.1,0.2,0.2,0.2,510,400.79
4.0,1.6,0.8,0.1,0.2,0.2,0.3,510,400.46
4.0,1.6,0.8,0.1,0.2,0.3,0.1,510,401.57
4.0,1.6,0.8,0.1,0.2,0.3,0.2,510,401.23
4.0,1.6,0.8,0.1,0.2,0.3,0.3,510,401.0
4.0,1.6,0.8,0.1,0.4,0.1,0.1,510,396.37
4.0,1.6,0.8,0.1,0.4,0.1,0.2,510,396.04
4.0,1.6,0.8,0.1,0.4,0.1,0.3,510,395.7
4.0,1.6,0.8,0.1,0.4,0.2,0.1,510,396.89
4.0,1.6,0.8,0.1,0.4,0.2,0.2,510,396.56
4.0,1.6,0.8,0.1,0.4,0.2,0.3,510,396.21
4.0,1.6,0.8,0.1,0.4,0.3,0.1,510,397.41
4.0,1.6,0.8,0.1,0.4,0.3,0.2,510,397.02
4.0,1.6,0.8,0.1,0.4,0.3,0.3,510,396.73
4.0,1.6,0.8,0.1,0.6,0.1,0.1,510,397.2
