Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature,strength
4.5,1.6,0.4,0.3,0.2,0.2,0.2,480,383.32
4.5,1.6,0.4,0.3,0.2,0.2,0.2,485,389.67
4.5,1.6,0.4,0.3,0.2,0.2,0.2,490,396.25
4.5,1.6,0.4,0.3,0.2,0.2,0.2,495,403.1
4.5,1.6,0.4,0.3,0.2,0.2,0.2,500,410.21
4.5,1.6,0.4,0.3,0.2,0.2,0.2,505,412.02
4.5,1.6,0.4,0.3,0.2,0.2,0.2,510,412.42
4.5,1.6,0.4,0.3,0.2,0.2,0.3,400,301.33
4.5,1.6,0.4,0.3,0.2,0.2,0.3,410,309.71
4.5,1.6,0.4,0.3,0.2,0.2,0.3,420,318.28
4.5,1.6,0.4,0.3,0.2,0.2,0.3,430,327.68
4.5,1.6,0.4,0.3,0.2,0.2,0.3,440,338.51
4.5,1.6,0.4,0.3,0.2,0.2,0.3,450,349.23
4.5,1.6,0.4,0.3,0.2,0.2,0.3,460,359.66
4.5,1.6,0.4,0.3,0.2,0.2,0.3,470,370.73
4.5,1.6,0.4,0.3,0.2,0.2,0.3,475,376.65
4.5,1.6,0.4,0.3,0.2,0.2,0.3,480,382.76
4.5,1.6,0.4,0.3,0.2,0.2,0.3,485,389.11
4.5,1.6,0.4,0.3,0.2,0.2,0.3,490,395.68
4.5,1.6,0.4,0.3,0.2,0.2,0.3,495,402.51
4.5,1.6,0.4,0.3,0.2,0.2,0.3,500,409.62
4.5,1.6,0.4,0.3,0.2,0.2,0.3,505,411.65
4.5,1.6,0.4,0.3,0.2,0.2,0.3,510,412.05
4.5,1.6,0.4,0.3,0.2,0.3,0.1,400,302.62
4.5,1.6,0.4,0.3,0.2,0.3,0.1,410,311.03
4.5,1.6,0.4,0.3,0.2,0.3,0.1,420,319.61
4.5,1.6,0.4,0.3,0.2,0.3,0.1,430,329.15
4.5,1.6,0.4,0.3,0.2,0.3,0.1,440,340.04
4.5,1.6,0.4,0.3,0.2,0.3,0.1,450,350.74
4.5,1.6,0.4,0.3,0.2,0.3,0.1,460,361.21
4.5,1.6,0.4,0.3,0.2,0.3,0.1,470,372.35
4.5,1.6,0.4,0.3,0.2,0.3,0.1,475,378.28
4.5,1.6,0.4,0.3,0.2,0.3,0.1,480,384.43
4.5,1.6,0.4,0.3,0.2,0.3,0.1,485,390.81
4.5,1.6,0.4,0.3,0.2,0.3,0.1,490,397.42
4.5,1.6,0.4,0.3,0.2,0.3,0.1,495,404.28
4.5,1.6,0.4,0.3,0.2,0.3,0.1,500,411.42
4.5,1.6,0.4,0.3,0.2,0.3,0.1,505,412.68
4.5,1.6,0.4,0.3,0.2,0.3,0.1,510,413.08
4.5,1.6,0.4,0.3,0.2,0.3,0.2,400,302.23
4.5,1.6,0.4,0.3,0.2,0.3,0.2,410,310.62
4.5,1.6,0.4,0.3,0.2,0.3,0.2,420,319.19
4.5,1.6,0.4,0.3,0.2,0.3,0.2,430,328.72
4.5,1.6,0.4,0.3,0.2,0.3,0.2,440,339.59
4.5,1.6,0.4,0.3,0.2,0.3,0.2,450,350.26
4.5,1.6,0.4,0.3,0.2,0.3,0.2,460,360.71
4.5,1.6,0.4,0.3,0.2,0.3,0.2,470,371.83
4.5,1.6,0.4,0.3,0.2,0.3,0.2,475,377.76
4.5,1.6,0.4,0.3,0.2,0.3,0.2,480,383.9
4.5,1.6,0.4,0.3,0.2,0.3,0.2,485,390.26
4.5,1.6,0.4,0.3,0.2,0.3,0.2,490,396.86
4.5,1.6,0.4,0.3,0.2,0.3,0.2,495,403.72
4.5,1.6,0.4,0.3,0.2,0.3,0.2,500,410.85
4.5,1.6,0.4,0.3,0.2,0.3,0.2,505,412.36
4.5,1.6,0.4,0.3,0.2,0.3,0.2,510,412.77
4.5,1.6,0.4,0.3,0.2,0.3,0.3,400,301.86
4.5,1.6,0.4,0.3,0.2,0.3,0.3,410,310.24
4.5,1.6,0.4,0.3,0.2,0.3,0.3,420,318.8
4.5,1.6,0.4,0.3,0.2,0.3,0.3,430,328.32
4.5,1.6,0.4,0.3,0.2,0.3,0.3,440,339.17
4.5,1.6,0.4,0.3,0.2,0.3,0.3,450,349.82
4.5,1.6,0.4,0.3,0.2,0.3,0.3,460,360.27
4.5,1.6,0.4,0.3,0.2,0.3,0.3,470,371.37
4.5,1.6,0.4,0.3,0.2,0.3,0.3,475,377.29
4.5,1.6,0.4,0.3,0.2,0.3,0.3,480,383.42
4.5,1.6,0.4,0.3,0.2,0.3,0.3,485,389.78
4.5,1.6,0.4,0.3,0.2,0.3,0.3,490,396.37
4.5,1.6,0.4,0.3,0.2,0.3,0.3,495,403.21
4.5,1.6,0.4,0.3,0.2,0.3,0.3,500,410.34
4.5,1.6,0.4,0.3,0.2,0.3,0.3,505,412.12
4.5,1.6,0.4,0.3,0.2,0.3,0.3,510,412.52
4.5,1.6,0.4,0.3,0.4,0.1,0.1,400,300.94
4.5,1.6,0.4,0.3,0.4,0.1,0.1,410,309.32
4.5,1.6,0.4,0.3,0.4,0.1,0.1,420,317.88
4.5,1.6,0.4,0.3,0.4,0.1,0.1,430,327.18
4.5,1.6,0.4,0.3,0.4,0.1,0.1,440,337.97
4.5,1.6,0.4,0.3,0.4,0.1,0.1,450,349.55
4.5,1.6,0.4,0.3,0.4,0.1,0.1,460,362.08
4.5,1.6,0.4,0.3,0.4,0.1,0.1,470,375.76
4.5,1.6,0.4,0.3,0.4,0.1,0.1,475,383.11
4.5,1.6,0.4,0.3,0.4,0.1,0.1,480,390.85
4.5,1.6,0.4,0.3,0.4,0.1,0.1,485,399.03
4.5,1.6,0.4,0.3,0.4,0.1,0.1,490,404.3
4.5,1.6,0.4,0.3,0.4,0.1,0.1,495,405.63
4.5,1.6,0.4,0.3,0.4,0.1,0.1,500,407.05
4.5,1.6,0.4,0.3,0.4,0.1,0.1,505,408.54
4.5,1.6,0.4,0.3,0.4,0.1,0.1,510,410.12
4.5,1.6,0.4,0.3,0.4,0.1,0.2,400,300.56
4.5,1.6,0.4,0.3,0.4,0.1,0.2,410,308.93
4.5,1.6,0.4,0.3,0.4,0.1,0.2,420,317.48
4.5,1.6,0.4,0.3,0.4,0.1,0.2,430,326.76
4.5,1.6,0.4,0.3,0.4,0.1,0.2,440,337.54
4.5,1.6,0.4,0.3,0.4,0.1,0.2,450,349.1
4.5,1.6,0.4,0.3,0.4,0.1,0.2,460,361.61
4.5,1.6,0.4,0.3,0.4,0.1,0.2,470,375.27
4.5,1.6,0.4,0.3,0.4,0.1,0.2,475,382.61
4.5,1.6,0.4,0.3,0.4,0.1,0.2,480,390.34
4.5,1.6,0.4,0.3,0.4,0.1,0.2,485,398.52
4.5,1.6,0.4,0.3,0.4,0.1,0.2,490,404.07
4.5,1.6,0.4,0.3,0.4,0.1,0.2,495,405.41
4.5,1.6,0.4,0.3,0.4,0.1,0.2,500,406.82
4.5,1.6,0.4,0.3,0.4,0.1,0.2,505,408.31
4.5,1.6,0.4,0.3,0.4,0.1,0.2,510,409.88
4.5,1.6,0.4,0.3,0.4,0.1,0.3,400,300.16
4.5,1.6,0.4,0.3,0.4,0.1,0.3,410,308.52
4.5,1.6,0.4,0.3,0.4,0.1,0.3,420,317.05
4.5,1.6,0.4,0.3,0.4,0.1,0.3,430,326.32
4.5,1.6,0.4,0.3,0.4,0.1,0.3,440,337.08
4.5,1.6,0.4,0.3,0.4,0.1,0.3,450,348.63
4.5,1.6,0.4,0.3,0.4,0.1,0.3,460,361.12
4.5,1.6,0.4,0.3,0.4,0.1,0.3,470,374.76
4.5,1.6,0.4,0.3,0.4,0.1,0.3,475,382.09
4.5,1.6,0.4,0.3,0.4,0.1,0.3,480,389.81
4.5,1.6,0.4,0.3,0.4,0.1,0.3,485,397.97
4.5,1.6,0.4,0.3,0.4,0.1,0.3,490,403.75
4.5,1.6,0.4,0.3,0.4,0.1,0.3,495,405.08
4.5,1.6,0.4,0.3,0.4,0.1,0.3,500,406.49
4.5,1.6,0.4,0.3,0.4,0.1,0.3,505,407.98
4.5,1.6,0.4,0.3,0.4,0.1,0.3,510,409.56
4.5,1.6,0.4,0.3,0.4,0.2,0.1,400,301.46
4.5,1.6,0.4,0.3,0.4,0.2,0.1,410,309.84
4.5,1.6,0.4,0.3,0.4,0.2,0.1,420,318.4
4.5,1.6,0.4,0.3,0.4,0.2,0.1,430,327.8
4.5,1.6,0.4,0.3,0.4,0.2,0.1,440,338.62
4.5,1.6,0.4,0.3,0.4,0.2,0.1,450,350.24
4.5,1.6,0.4,0.3,0.4,0.2,0.1,460,362.81
4.5,1.6,0.4,0.3,0.4,0.2,0.1,470,376.54
4.5,1.6,0.4,0.3,0.4,0.2,0.1,475,383.92
4.5,1.6,0.4,0.3,0.4,0.2,0.1,480,391.69
4.5,1.6,0.4,0.3,0.4,0.2,0.1,485,399.91
4.5,1.6,0.4,0.3,0.4,0.2,0.1,490,404.77
4.5,1.6,0.4,0.3,0.4,0.2,0.1,495,406.11
4.5,1.6,0.4,0.3,0.4,0.2,0.1,500,407.52
4.5,1.6,0.4,0.3,0.4,0.2,0.1,505,409.02
4.5,1.6,0.4,0.3,0.4,0.2,0.1,510,410.6
4.5,1.6,0.4,0.3,0.4,0.2,0.2,400,301.06
4.5,1.6,0.4,0.3,0.4,0.2,0.2,410,309.43
4.5,1.6,0.4,0.3,0.4,0.2,0.2,420,317.98
4.5,1.6,0.4,0.3,0.4,0.2,0.2,430,327.37
4.5,1.6,0.4,0.3,0.4,0.2,0.2,440,338.17
4.5,1.6,0.4,0.3,0.4,0.2,0.2,450,349.77
4.5,1.6,0.4,0.3,0.4,0.2,0.2,460,362.32
4.5,1.6,0.4,0.3,0.4,0.2,0.2,470,376.03
4.5,1.6,0.4,0.3,0.4,0.2,0.2,475,383.4
4.5,1.6,0.4,0.3,0.4,0.2,0.2,480,391.16
4.5,1.6,0.4,0.3,0.4,0.2,0.2,485,399.37
4.5,1.6,0.4,0.3,0.4,0.2,0.2,490,404.62
4.5,1.6,0.4,0.3,0.4,0.2,0.2,495,405.95
4.5,1.6,0.4,0.3,0.4,0.2,0.2,500,407.37
4.5,1.6,0.4,0.3,0.4,0.2,0.2,505,408.86
4.5,1.6,0.4,0.3,0.4,0.2,0.2,510,410.44
4.5,1.6,0.4,0.3,0.4,0.2,0.3,400,300.68
4.5,1.6,0.4,0.3,0.4,0.2,0.3,410,309.03
4.5,1.6,0.4,0.3,0.4,0.2,0.3,420,317.57
4.5,1.6,0.4,0.3,0.4,0.2,0.3,430,326.94
4.5,1.6,0.4,0.3,0.4,0.2,0.3,440,337.73
4.5,1.6,0.4,0.3,0.4,0.2,0.3,450,349.32
4.5,1.6,0.4,0.3,0.4,0.2,0.3,460,361.85
4.5,1.6,0.4,0.3,0.4,0.2,0.3,470,375.54
4.5,1.6,0.4,0.3,0.4,0.2,0.3,475,382.9
4.5,1.6,0.4,0.3,0.4,0.2,0.3,480,390.65
4.5,1.6,0.4,0.3,0.4,0.2,0.3,485,398.84
4.5,1.6,0.4,0.3,0.4,0.2,0.3,490,404.19
4.5,1.6,0.4,0.3,0.4,0.2,0.3,495,405.53
4.5,1.6,0.4,0.3,0.4,0.2,0.3,500,406.94
4.5,1.6,0.4,0.3,0.4,0.2,0.3,505,408.43
4.5,1.6,0.4,0.3,0.4,0.2,0.3,510,410.01
4.5,1.6,0.4,0.3,0.4,0.3,0.1,400,301.96
4.5,1.6,0.4,0.3,0.4,0.3,0.1,410,310.35
4.5,1.6,0.4,0.3,0.4,0.3,0.1,420,318.9
4.5,1.6,0.4,0.3,0.4,0.3,0.1,430,328.41
4.5,1.6,0.4,0.3,0.4,0.3,0.1,440,339.26
4.5,1.6,0.4,0.3,0.4,0.3,0.1,450,350.92
4.5,1.6,0.4,0.3,0.4,0.3,0.1,460,363.53
4.5,1.6,0.4,0.3,0.4,0.3,0.1,470,377.31
4.5,1.6,0.4,0.3,0.4,0.3,0.1,475,384.71
4.5,1.6,0.4,0.3,0.4,0.3,0.1,480,392.52
4.5,1.6,0.4,0.3,0.4,0.3,0.1,485,400.77
4.5,1.6,0.4,0.3,0.4,0.3,0.1,490,405.31
4.5,1.6,0.4,0.3,0.4,0.3,0.1,495,406.66
4.5,1.6,0.4,0.3,0.4,0.3,0.1,500,408.08
4.5,1.6,0.4,0.3,0.4,0.3,0.1,505,409.58
4.5,1.6,0.4,0.3,0.4,0.3,0.1,510,411.17
4.5,1.6,0.4,0.3,0.4,0.3,0.2,400,301.57
4.5,1.6,0.4,0.3,0.4,0.3,0.2,410,309.94
4.5,1.6,0.4,0.3,0.4,0.3,0.2,420,318.48
4.5,1.6,0.4,0.3,0.4,0.3,0.2,430,327.98
4.5,1.6,0.4,0.3,0.4,0.3,0.2,440,338.82
4.5,1.6,0.4,0.3,0.4,0.3,0.2,450,350.45
4.5,1.6,0.4,0.3,0.4,0.3,0.2,460,363.04
4.5,1.6,0.4,0.3,0.4,0.3,0.2,470,376.8
4.5,1.6,0.4,0.3,0.4,0.3,0.2,475,384.2
4.5,1.6,0.4,0.3,0.4,0.3,0.2,480,391.99
4.5,1.6,0.4,0.3,0.4,0.3,0.2,485,400.23
4.5,1.6,0.4,0.3,0.4,0.3,0.2,490,404.94
4.5,1.6,0.4,0.3,0.4,0.3,0.2,495,406.28
4.5,1.6,0.4,0.3,0.4,0.3,0.2,500,407.7
4.5,1.6,0.4,0.3,0.4,0.3,0.2,505,409.2
4.5,1.6,0.4,0.3,0.4,0.3,0.2,510,410.78
4.5,1.6,0.4,0.3,0.4,0.3,0.3,400,301.2
4.5,1.6,0.4,0.3,0.4,0.3,0.3,410,309.56
4.5,1.6,0.4,0.3,0.4,0.3,0.3,420,318.09
4.5,1.6,0.4,0.3,0.4,0.3,0.3,430,327.57
4.5,1.6,0.4,0.3,0.4,0.3,0.3,440,338.39
4.5,1.6,0.4,0.3,0.4,0.3,0.3,450,350.01
4.5,1.6,0.4,0.3,0.4,0.3,0.3,460,362.59
4.5,1.6,0.4,0.3,0.4,0.3,0.3,470,376.33
4.5,1.6,0.4,0.3,0.4,0.3,0.3,475,383.71
4.5,1.6,0.4,0.3,0.4,0.3,0.3,480,391.5
4.5,1.6,0.4,0.3,0.4,0.3,0.3,485,399.73
4.5,1.6,0.4,0.3,0.4,0.3,0.3,490,404.67
4.5,1.6,0.4,0.3,0.4,0.3,0.3,495,406.0
4.5,1.6,0.4,0.3,0.4,0.3,0.3,500,407.42
4.5,1.6,0.4,0.3,0.4,0.3,0.3,505,408.91
4.5,1.6,0.4,0.3,0.4,0.3,0.3,510,410.49
4.5,1.6,0.4,0.3,0.6,0.1,0.1,400,300.29
4.5,1.6,0.4,0.3,0.6,0.1,0.1,410,308.64
4.5,1.6,0.4,0.3,0.6,0.1,0.1,420,317.18
4.5,1.6,0.4,0.3,0.6,0.1,0.1,430,326.45
4.5,1.6,0.4,0.3,0.6,0.1,0.1,440,337.2
4.5,1.6,0.4,0.3,0.6,0.1,0.1,450,346.94
4.5,1.6,0.4,0.3,0.6,0.1,0.1,460,356.98
4.5,1.6,0.4,0.3,0.6,0.1,0.1,470,368.03
4.5,1.6,0.4,0.3,0.6,0.1,0.1,475,374.0
4.5,1.6,0.4,0.3,0.6,0.1,0.1,480,380.28
4.5,1.6,0.4,0.3,0.6,0.1,0.1,485,386.93
4.5,1.6,0.4,0.3,0.6,0.1,0.1,490,393.96
4.5,1.6,0.4,0.3,0.6,0.1,0.1,495,401.43
4.5,1.6,0.4,0.3,0.6,0.1,0.1,500,403.06
4.5,1.6,0.4,0.3,0.6,0.1,0.1,505,404.76
4.5,1.6,0.4,0.3,0.6,0.1,0.1,510,406.55
4.5,1.6,0.4,0.3,0.6,0.1,0.2,400,299.89
4.5,1.6,0.4,0.3,0.6,0.1,0.2,410,308.23
4.5,1.6,0.4,0.3,0.6,0.1,0.2,420,316.76
4.5,1.6,0.4,0.3,0.6,0.1,0.2,430,326.01
4.5,1.6,0.4,0.3,0.6,0.1,0.2,440,336.75
4.5,1.6,0.4,0.3,0.6,0.1,0.2,450,346.6
4.5,1.6,0.4,0.3,0.6,0.1,0.2,460,356.62
4.5,1.6,0.4,0.3,0.6,0.1,0.2,470,367.66
4.5,1.6,0.4,0.3,0.6,0.1,0.2,475,373.61
4.5,1.6,0.4,0.3,0.6,0.1,0.2,480,379.88
4.5,1.6,0.4,0.3,0.6,0.1,0.2,485,386.52
4.5,1.6,0.4,0.3,0.6,0.1,0.2,490,393.54
4.5,1.6,0.4,0.3,0.6,0.1,0.2,495,401.0
4.5,1.6,0.4,0.3,0.6,0.1,0.2,500,402.89
4.5,1.6,0.4,0.3,0.6,0.1,0.2,505,404.59
4.5,1.6,0.4,0.3,0.6,0.1,0.2,510,406.38
4.5,1.6,0.4,0.3,0.6,0.1,0.3,400,299.5
4.5,1.6,0.4,0.3,0.6,0.1,0.3,410,307.83
4.5,1.6,0.4,0.3,0.6,0.1,0.3,420,316.35
4.5,1.6,0.4,0.3,0.6,0.1,0.3,430,325.58
4.5,1.6,0.4,0.3,0.6,0.1,0.3,440,336.31
4.5,1.6,0.4,0.3,0.6,0.1,0.3,450,346.16
4.5,1.6,0.4,0.3,0.6,0.1,0.3,460,356.17
4.5,1.6,0.4,0.3,0.6,0.1,0.3,470,367.19
4.5,1.6,0.4,0.3,0.6,0.1,0.3,475,373.13
4.5,1.6,0.4,0.3,0.6,0.1,0.3,480,379.4
4.5,1.6,0.4,0.3,0.6,0.1,0.3,485,386.02
4.5,1.6,0.4,0.3,0.6,0.1,0.3,490,393.03
4.5,1.6,0.4,0.3,0.6,0.1,0.3,495,400.48
4.5,1.6,0.4,0.3,0.6,0.1,0.3,500,402.46
4.5,1.6,0.4,0.3,0.6,0.1,0.3,505,404.16
4.5,1.6,0.4,0.3,0.6,0.1,0.3,510,405.94
4.5,1.6,0.4,0.3,0.6,0.2,0.1,400,300.81
4.5,1.6,0.4,0.3,0.6,0.2,0.1,410,309.16
4.5,1.6,0.4,0.3,0.6,0.2,0.1,420,317.7
4.5,1.6,0.4,0.3,0.6,0.2,0.1,430,327.07
4.5,1.6,0.4,0.3,0.6,0.2,0.1,440,337.85
4.5,1.6,0.4,0.3,0.6,0.2,0.1,450,347.61
4.5,1.6,0.4,0.3,0.6,0.2,0.1,460,357.69
4.5,1.6,0.4,0.3,0.6,0.2,0.1,470,368.78
4.5,1.6,0.4,0.3,0.6,0.2,0.1,475,374.77
4.5,1.6,0.4,0.3,0.6,0.2,0.1,480,381.08
4.5,1.6,0.4,0.3,0.6,0.2,0.1,485,387.75
4.5,1.6,0.4,0.3,0.6,0.2,0.1,490,394.81
4.5,1.6,0.4,0.3,0.6,0.2,0.1,495,401.9
4.5,1.6,0.4,0.3,0.6,0.2,0.1,500,403.53
4.5,1.6,0.4,0.3,0.6,0.2,0.1,505,405.24
4.5,1.6,0.4,0.3,0.6,0.2,0.1,510,407.03
4.5,1.6,0.4,0.3,0.6,0.2,0.2,400,300.39
4.5,1.6,0.4,0.3,0.6,0.2,0.2,410,308.74
4.5,1.6,0.4,0.3,0.6,0.2,0.2,420,317.26
4.5,1.6,0.4,0.3,0.6,0.2,0.2,430,326.61
4.5,1.6,0.4,0.3,0.6,0.2,0.2,440,337.38
4.5,1.6,0.4,0.3,0.6,0.2,0.2,450,347.2
4.5,1.6,0.4,0.3,0.6,0.2,0.2,460,357.26
4.5,1.6,0.4,0.3,0.6,0.2,0.2,470,368.33
4.5,1.6,0.4,0.3,0.6,0.2,0.2,475,374.31
4.5,1.6,0.4,0.3,0.6,0.2,0.2,480,380.61
4.5,1.6,0.4,0.3,0.6,0.2,0.2,485,387.27
4.5,1.6,0.4,0.3,0.6,0.2,0.2,490,394.32
4.5,1.6,0.4,0.3,0.6,0.2,0.2,495,401.6
4.5,1.6,0.4,0.3,0.6,0.2,0.2,500,403.23
4.5,1.6,0.4,0.3,0.6,0.2,0.2,505,404.93
4.5,1.6,0.4,0.3,0.6,0.2,0.2,510,406.72
4.5,1.6,0.4,0.3,0.6,0.2,0.3,400,300.02
4.5,1.6,0.4,0.3,0.6,0.2,0.3,410,308.36
4.5,1.6,0.4,0.3,0.6,0.2,0.3,420,316.86
4.5,1.6,0.4,0.3,0.6,0.2,0.3,430,326.21
4.5,1.6,0.4,0.3,0.6,0.2,0.3,440,336.96
4.5,1.6,0.4,0.3,0.6,0.2,0.3,450,346.84
4.5,1.6,0.4,0.3,0.6,0.2,0.3,460,356.88
4.5,1.6,0.4,0.3,0.6,0.2,0.3,470,367.94
4.5,1.6,0.4,0.3,0.6,0.2,0.3,475,373.9
4.5,1.6,0.4,0.3,0.6,0.2,0.3,480,380.19
4.5,1.6,0.4,0.3,0.6,0.2,0.3,485,386.84
4.5,1.6,0.4,0.3,0.6,0.2,0.3,490,393.88
4.5,1.6,0.4,0.3,0.6,0.2,0.3,495,401.31
4.5,1.6,0.4,0.3,0.6,0.2,0.3,500,402.94
4.5,1.6,0.4,0.3,0.6,0.2,0.3,505,404.64
4.5,1.6,0.4,0.3,0.6,0.2,0.3,510,406.42
4.5,1.6,0.4,0.3,0.6,0.3,0.1,400,301.3
4.5,1.6,0.4,0.3,0.6,0.3,0.1,410,309.65
4.5,1.6,0.4,0.3,0.6,0.3,0.1,420,318.18
4.5,1.6,0.4,0.3,0.6,0.3,0.1,430,327.66
4.5,1.6,0.4,0.3,0.6,0.3,0.1,440,338.48
4.5,1.6,0.4,0.3,0.6,0.3,0.1,450,348.26
4.5,1.6,0.4,0.3,0.6,0.3,0.1,460,358.37
4.5,1.6,0.4,0.3,0.6,0.3,0.1,470,369.5
4.5,1.6,0.4,0.3,0.6,0.3,0.1,475,375.5
4.5,1.6,0.4,0.3,0.6,0.3,0.1,480,381.84
4.5,1.6,0.4,0.3,0.6,0.3,0.1,485,388.53
4.5,1.6,0.4,0.3,0.6,0.3,0.1,490,395.63
4.5,1.6,0.4,0.3,0.6,0.3,0.1,495,402.48
4.5,1.6,0.4,0.3,0.6,0.3,0.1,500,404.12
4.5,1.6,0.4,0.3,0.6,0.3,0.1,505,405.83
4.5,1.6,0.4,0.3,0.6,0.3,0.1,510,407.62
4.5,1.6,0.4,0.3,0.6,0.3,0.2,400,300.92
4.5,1.6,0.4,0.3,0.6,0.3,0.2,410,309.26
4.5,1.6,0.4,0.3,0.6,0.3,0.2,420,317.77
4.5,1.6,0.4,0.3,0.6,0.3,0.2,430,327.24
4.5,1.6,0.4,0.3,0.6,0.3,0.2,440,338.04
4.5,1.6,0.4,0.3,0.6,0.3,0.2,450,347.88
4.5,1.6,0.4,0.3,0.6,0.3,0.2,460,357.97
4.5,1.6,0.4,0.3,0.6,0.3,0.2,470,369.09
4.5,1.6,0.4,0.3,0.6,0.3,0.2,475,375.08
4.5,1.6,0.4,0.3,0.6,0.3,0.2,480,381.41
4.5,1.6,0.4,0.3,0.6,0.3,0.2,485,388.09
4.5,1.6,0.4,0.3,0.6,0.3,0.2,490,395.18
4.5,1.6,0.4,0.3,0.6,0.3,0.2,495,402.08
4.5,1.6,0.4,0.3,0.6,0.3,0.2,500,403.7
4.5,1.6,0.4,0.3,0.6,0.3,0.2,505,405.41
4.5,1.6,0.4,0.3,0.6,0.3,0.2,510,407.2
4.5,1.6,0.4,0.3,0.6,0.3,0.3,400,300.53
4.5,1.6,0.4,0.3,0.6,0.3,0.3,410,308.86
4.5,1.6,0.4,0.3,0.6,0.3,0.3,420,317.37
4.5,1.6,0.4,0.3,0.6,0.3,0.3,430,326.82
4.5,1.6,0.4,0.3,0.6,0.3,0.3,440,337.61
4.5,1.6,0.4,0.3,0.6,0.3,0.3,450,347.54
4.5,1.6,0.4,0.3,0.6,0.3,0.3,460,357.61
4.5,1.6,0.4,0.3,0.6,0.3,0.3,470,368.7
4.5,1.6,0.4,0.3,0.6,0.3,0.3,475,374.69
4.5,1.6,0.4,0.3,0.6,0.3,0.3,480,381.0
4.5,1.6,0.4,0.3,0.6,0.3,0.3,485,387.68
4.5,1.6,0.4,0.3,0.6,0.3,0.3,490,394.75
4.5,1.6,0.4,0.3,0.6,0.3,0.3,495,401.84
4.5,1.6,0.4,0.3,0.6,0.3,0.3,500,403.47
4.5,1.6,0.4,0.3,0.6,0.3,0.3,505,405.17
4.5,1.6,0.4,0.3,0.6,0.3,0.3,510,406.95
4.5,1.6,0.6,0.1,0.2,0.1,0.1,400,301.13
4.5,1.6,0.6,0.1,0.2,0.1,0.1,410,309.56
4.5,1.6,0.6,0.1,0.2,0.1,0.1,420,318.18
4.5,1.6,0.6,0.1,0.2,0.1,0.1,430,327.56
4.5,1.6,0.6,0.1,0.2,0.1,0.1,440,338.42
4.5,1.6,0.6,0.1,0.2,0.1,0.1,450,350.09
4.5,1.6,0.6,0.1,0.2,0.1,0.1,460,362.71
4.5,1.6,0.6,0.1,0.2,0.1,0.1,470,374.15
4.5,1.6,0.6,0.1,0.2,0.1,0.1,475,379.99
4.5,1.6,0.6,0.1,0.2,0.1,0.1,480,386.02
4.5,1.6,0.6,0.1,0.2,0.1,0.1,485,392.28
4.5,1.6,0.6,0.1,0.2,0.1,0.1,490,398.77
4.5,1.6,0.6,0.1,0.2,0.1,0.1,495,405.52
4.5,1.6,0.6,0.1,0.2,0.1,0.1,500,410.95
4.5,1.6,0.6,0.1,0.2,0.1,0.1,505,412.59
4.5,1.6,0.6,0.1,0.2,0.1,0.1,510,414.39
4.5,1.6,0.6,0.1,0.2,0.1,0.2,400,300.74
4.5,1.6,0.6,0.1,0.2,0.1,0.2,410,309.15
4.5,1.6,0.6,0.1,0.2,0.1,0.2,420,317.76
4.5,1.6,0.6,0.1,0.2,0.1,0.2,430,327.13
4.5,1.6,0.6,0.1,0.2,0.1,0.2,440,337.97
4.5,1.6,0.6,0.1,0.2,0.1,0.2,450,349.62
4.5,1.6,0.6,0.1,0.2,0.1,0.2,460,362.23
4.5,1.6,0.6,0.1,0.2,0.1,0.2,470,373.61
4.5,1.6,0.6,0.1,0.2,0.1,0.2,475,379.43
4.5,1.6,0.6,0.1,0.2,0.1,0.2,480,385.47
4.5,1.6,0.6,0.1,0.2,0.1,0.2,485,391.71
4.5,1.6,0.6,0.1,0.2,0.1,0.2,490,398.2
4.5,1.6,0.6,0.1,0.2,0.1,0.2,495,404.93
4.5,1.6,0.6,0.1,0.2,0.1,0.2,500,410.63
4.5,1.6,0.6,0.1,0.2,0.1,0.2,505,412.26
4.5,1.6,0.6,0.1,0.2,0.1,0.2,510,414.05
4.5,1.6,0.6,0.1,0.2,0.1,0.3,400,300.36
4.5,1.6,0.6,0.1,0.2,0.1,0.3,410,308.76
4.5,1.6,0.6,0.1,0.2,0.1,0.3,420,317.35
4.5,1.6,0.6,0.1,0.2,0.1,0.3,430,326.71
4.5,1.6,0.6,0.1,0.2,0.1,0.3,440,337.54
4.5,1.6,0.6,0.1,0.2,0.1,0.3,450,349.17
4.5,1.6,0.6,0.1,0.2,0.1,0.3,460,361.76
4.5,1.6,0.6,0.1,0.2,0.1,0.3,470,373.16
4.5,1.6,0.6,0.1,0.2,0.1,0.3,475,378.98
4.5,1.6,0.6,0.1,0.2,0.1,0.3,480,385.0
4.5,1.6,0.6,0.1,0.2,0.1,0.3,485,391.24
4.5,1.6,0.6,0.1,0.2,0.1,0.3,490,397.72
4.5,1.6,0.6,0.1,0.2,0.1,0.3,495,404.44
4.5,1.6,0.6,0.1,0.2,0.1,0.3,500,410.4
4.5,1.6,0.6,0.1,0.2,0.1,0.3,505,412.02
4.5,1.6,0.6,0.1,0.2,0.1,0.3,510,413.81
4.5,1.6,0.6,0.1,0.2,0.2,0.1,400,301.64
4.5,1.6,0.6,0.1,0.2,0.2,0.1,410,310.06
4.5,1.6,0.6,0.1,0.2,0.2,0.1,420,318.67
